Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Z Li, L Qu, Q Xu, T Wu, T Zhan, G Haffari","Variational Autoencoder with Disentanglement Priors for Low-Resource Task-Specific Natural Language Generation",2022,"arXiv preprint arXiv:2202.13363","arxiv.org","https://arxiv.org/abs/2202.13363","",236,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,6,1,"… Inspired by neural topic modelling, we encode the prior knowledge of content into a k-… We use EMPATHETIC and TACRED for continual few-shot text classification. Please refer to …","https://arxiv.org/pdf/2202.13363",""
1,"Y Hu, A Chapman, G Wen, DW Hall","What Can Knowledge Bring to Machine Learning?—A Survey of Low-shot Learning for Structured Data",2022,"ACM Transactions on Intelligent …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3510030","https://scholar.google.com/scholar?cites=17190077467765270156&as_sdt=2005&sciodt=2007&hl=en",238,"2022-03-25 08:39:44","","10.1145/3510030","","",,,,,1,1.00,0,4,1,"… The neural network encoder that models each relation can be the siamese network with … for relation classification task [192, 245]. Another relation classification dataset is TACRED [330], …","https://dl.acm.org/doi/pdf/10.1145/3510030","https://scholar.google.com/scholar?q=related:jGaYR2Fsj-4J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
9,"W Zhou, M Chen","An improved baseline for sentence-level relation extraction",2021,"arXiv preprint arXiv:2102.01373","arxiv.org","https://arxiv.org/abs/2102.01373","https://scholar.google.com/scholar?cites=1423492708614867798&as_sdt=2005&sciodt=2007&hl=en",6,"2022-03-25 08:39:44","","","","",,,,,9,9.00,5,2,1,"… of the relation types, leading to heuristics to hack the benchmark. They show that neural RE … We evaluate our baseline model on two benchmarks, ie, TACRED and SemEval 2010 Task …","https://arxiv.org/pdf/2102.01373","https://scholar.google.com/scholar?q=related:VgtZlRNDwRMJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Z Tang, M Surdeanu","Interpretability Rules: Jointly Bootstrapping a Neural Relation Extractorwith an Explanation Decoder",2021,"Proceedings of the First Workshop on …","aclanthology.org","https://aclanthology.org/2021.trustnlp-1.1/","",9,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,2,1,"… that transforms a rulebased relation extraction (RE) classifier into a neural one such that both … Our evaluation on the TACRED dataset shows that our neural RE classifier outperforms the …","https://aclanthology.org/2021.trustnlp-1.1.pdf","https://scholar.google.com/scholar?q=related:_dCaM5s90LAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Y Fang, Y Zang, J Ge","Research on Relation Extraction Method Based on Similar Relations and Bayesian Neural Network",2021,"Journal of Physics: Conference Series","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1742-6596/1792/1/012011/meta","",17,"2022-03-25 08:39:44","","10.1088/1742-6596/1792/1/012011","","",,,,,0,0.00,0,3,1,"… We propose a relation extraction model based on relation similarity and Bayesian neural … We select the TACRED data set in the LDC corpus[13] in the relation extraction model part. …","https://iopscience.iop.org/article/10.1088/1742-6596/1792/1/012011/pdf","https://scholar.google.com/scholar?q=related:GI004FDaW2wJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
14,"F Xue, A Sun, H Zhang, ES Chng","Gdpnet: Refining latent multi-view graph for relation extraction",2021,"Thirty-Fifth AAAI Conference on Artificial …","aaai.org","https://www.aaai.org/AAAI21Papers/AAAI-3290.XueF.pdf","https://scholar.google.com/scholar?cites=416900016633046789&as_sdt=2005&sciodt=2007&hl=en",19,"2022-03-25 08:39:44","PDF","","","",,,,,14,14.00,4,4,1,"… On DialogRE and TACRED, we show that GDPNet achieves the best performance on … Classifier Given the final graph V , we adopt a neural network with max-pooling to compute the …","https://www.aaai.org/AAAI21Papers/AAAI-3290.XueF.pdf","https://scholar.google.com/scholar?q=related:BWdENlsgyQUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
4,"S Lyu, H Chen","Relation Classification with Entity Type Restriction",2021,"arXiv preprint arXiv:2105.08393","arxiv.org","https://arxiv.org/abs/2105.08393","https://scholar.google.com/scholar?cites=13492495114578459196&as_sdt=2005&sciodt=2007&hl=en",21,"2022-03-25 08:39:44","","","","",,,,,4,4.00,2,2,1,"… Recently, the majority of methods make use of various neural … Table 2: Results of our trained GCN on the TACRED dataset. … are false positives in the test set of TACRED, 2) 144 (about 11…","https://arxiv.org/pdf/2105.08393","https://scholar.google.com/scholar?q=related:PHokBtL4PrsJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
6,"Z Li, Y Sun, J Zhu, S Tang, C Zhang, H Ma","Improve relation extraction with dual attention-guided graph convolutional networks",2021,"Neural Computing and …","Springer","https://link.springer.com/article/10.1007/s00521-020-05087-z","https://scholar.google.com/scholar?cites=17576306362199843373&as_sdt=2005&sciodt=2007&hl=en",23,"2022-03-25 08:39:44","","10.1007/s00521-020-05087-z","","",,,,,6,6.00,1,6,1,"… graph neural network on relation extraction, we will combine attention mechanism with graph neural network … This paper reports the microaveraged F1 scores on the TACRED dataset. …","https://www.researchgate.net/profile/Zhixin-Li-2/publication/342312288_Improve_relation_extraction_with_dual_attention-guided_graph_convolutional_networks/links/5f1a97dc92851cd5fa421ac5/Improve-relation-extraction-with-dual-attention-guided-graph-convolutional-networks.pdf","https://scholar.google.com/scholar?q=related:LSJcXoOV6_MJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"H Van, Z Tang, M Surdeanu","How May I Help You? Using Neural Text Simplification to Improve Downstream NLP Tasks",2021,"arXiv preprint arXiv:2109.04604","arxiv.org","https://arxiv.org/abs/2109.04604","",25,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,3,1,"… TACRED sentence “the CFO Douglas Flint will become chairman, succeeding Stephen Green is leaving for a government job.”, which contains a per:title relation … results on TACRED for …","https://arxiv.org/pdf/2109.04604","https://scholar.google.com/scholar?q=related:enRGE7Kmi0MJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"S Park, H Kim","Entity-centric Dependency Tree based Model for Sentence-level Relation Extraction",2021,"Annual Conference on Human and Language …","koreascience.or.kr","https://www.koreascience.or.kr/article/CFKO202130060760842.page","",27,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,2,1,"… Kim, and BW Croft, “Dependency trigram model for social relation extraction from news arti… Qi, and CD Manning, “Graph convolution over pruned dependency trees improves relation …","https://www.koreascience.or.kr/article/CFKO202130060760842.pdf","https://scholar.google.com/scholar?q=related:v9D60hmw2W4J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"A Parekh, A Anand, A Awekar","Budget Sensitive Reannotation of Noisy Relation Classification Data Using Label Hierarchy",2021,"arXiv preprint arXiv:2112.13320","arxiv.org","https://arxiv.org/abs/2112.13320","",29,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,3,1,"… Neural Relation Extraction models introduce neural networks … They manually created the relation hierarchy but did not … create a similar relation hierarchy for TACRED relation labels, and …","https://arxiv.org/pdf/2112.13320","https://scholar.google.com/scholar?q=related:5T4oqrUfkMEJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"Y Hu, H Shen, W Liu, F Min, X Qiao, K Jin","A Graph Convolutional Network With Multiple Dependency Representations for Relation Extraction",2021,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9446853/","https://scholar.google.com/scholar?cites=2214668881456089459&as_sdt=2005&sciodt=2007&hl=en",37,"2022-03-25 08:39:44","","","","",,,,,1,1.00,0,6,1,"… can assist neural networks to capture semantic features within a sentence for entity relation … (68.0) on the Text Analysis Conference relation extraction dataset (TACRED). In addition, we …","https://ieeexplore.ieee.org/iel7/6287639/9312710/09446853.pdf","https://scholar.google.com/scholar?q=related:c0lNJp0VvB4J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
4,"D Song, J Xu, J Pang, H Huang","Classifier-adaptation knowledge distillation framework for relation extraction and event detection with imbalanced data",2021,"Information Sciences","Elsevier","https://www.sciencedirect.com/science/article/pii/S0020025521005053","https://scholar.google.com/scholar?cites=5264134819576565733&as_sdt=2005&sciodt=2007&hl=en",38,"2022-03-25 08:39:44","HTML","","","",,,,,4,4.00,1,4,1,"… Next, the ultimate neural network is regarded as the student … the performance of the target neural network. The main … conducted on the TACRED corpus for relation extraction and …","https://www.sciencedirect.com/science/article/pii/S0020025521005053","https://scholar.google.com/scholar?q=related:5U-gUrr2DUkJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"M Eyal, A Amrami, H Taub-Tabib, ...","Bootstrapping Relation Extractors using Syntactic Search by Examples",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2102.05007","",40,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,4,1,"… of neural-networks in NLP brought with it substantial improvements in supervised relation … We apply this technique to relations from TACRED and DocRED and show that the resulting …","https://arxiv.org/pdf/2102.05007","https://scholar.google.com/scholar?q=related:lAJt-FQ2FwgJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"J Long, Y Wang, X Wei, Z Ding, Q Qi, F Xie, Z Qian, ...","Entity-Centric Fully Connected GCN for Relation Classification",2021,"Applied Sciences","mdpi.com","https://www.mdpi.com/985372","https://scholar.google.com/scholar?cites=5225065301808574355&as_sdt=2005&sciodt=2007&hl=en",43,"2022-03-25 08:39:44","","","","",,,,,1,1.00,0,8,1,"… relation representation. Experimental results on two widely used data sets, SemEval-2010 Task 8 and TACRED, … We proposes a relation classification neural model based on graph …","https://www.mdpi.com/2076-3417/11/4/1377/pdf","https://scholar.google.com/scholar?q=related:k--EWjUpg0gJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
3,"T Nayak, N Majumder, P Goyal, S Poria","Deep neural approaches to relation triplets extraction: A comprehensive survey",2021,"Cognitive Computation","Springer","https://link.springer.com/article/10.1007/s12559-021-09917-7","https://scholar.google.com/scholar?cites=6460066975267823474&as_sdt=2005&sciodt=2007&hl=en",45,"2022-03-25 08:39:44","","10.1007/s12559-021-09917-7","","",,,,,3,3.00,1,4,1,"… TACRED [36] is another dataset for relation extraction that has manually annotated training and test data. TACRED contains 41 relations similar to that of the distantly supervised …","https://arxiv.org/pdf/2103.16929","https://scholar.google.com/scholar?q=related:ch8S5q_EplkJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
4,"L Li, X Chen, Z Bi, X Xie, S Deng, N Zhang, ...","Normal vs. adversarial: salience-based analysis of adversarial samples for relation extraction",2021,"The 10th International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3502223.3502237","https://scholar.google.com/scholar?cites=18377369078846711273&as_sdt=2005&sciodt=2007&hl=en",46,"2022-03-25 08:39:44","","10.1145/3502223.3502237","","",,,,,4,4.00,1,7,1,"… We have examined 3,868 adversarial samples in TACRED (MTB, HotFlip). Such association accounts for 2,248 (58.12%) adversarial samples, reflecting that neural networks tend to …","https://dl.acm.org/doi/pdf/10.1145/3502223.3502237","https://scholar.google.com/scholar?q=related:6eXnSs-HCf8J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"C Cho, YS Choi","Dependency tree positional encoding method for relation extraction",2021,"Proceedings of the 36th Annual ACM Symposium on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3412841.3441977","",48,"2022-03-25 08:39:44","","10.1145/3412841.3441977","","",,,,,0,0.00,0,2,1,"… [35] show the success of a neural architecture based on a GCN for relation extraction. Besides, … We evaluate the performance of our model on two dataset (TACRED [36] and SemEval-…","https://dl.acm.org/doi/pdf/10.1145/3412841.3441977","https://scholar.google.com/scholar?q=related:48KB18kKoEQJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Y Wang","Leveraging Syntactic Dependency and Lexical Similarity for Neural Relation Extraction",2021,"Asia-Pacific Web (APWeb) and Web-Age Information …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-85896-4_23","",52,"2022-03-25 08:39:44","","10.1007/978-3-030-85896-4_23","","",,,,,0,0.00,0,1,1,"… on dataset TACRED, a large-scale relation extraction dataset introduced by [25]. Concretely, TACRED … It is a very complex relation extraction dataset with 41 relation-types and a no-…","","https://scholar.google.com/scholar?q=related:14DLiKjGH1kJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"L Liu, P Li","Transformer with Local-feature Extractor for Relation Extraction",2021,"2021 International Joint Conference on Neural …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9534183/","",53,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,2,1,"… Besides TACRED, we also used another dataset for relation extraction named SemEval2010-Task8 [33] to test the generalization ability of our model. It’sa much smaller dataset …","https://ieeexplore.ieee.org/iel7/9533266/9533267/09534183.pdf","https://scholar.google.com/scholar?q=related:NFDTvi39W1QJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"W Zhou, M Chen","Learning from Noisy Labels for Entity-Centric Information Extraction",2021,"arXiv preprint arXiv:2104.08656","arxiv.org","https://arxiv.org/abs/2104.08656","https://scholar.google.com/scholar?cites=4622058841614276177&as_sdt=2005&sciodt=2007&hl=en",55,"2022-03-25 08:39:44","","","","",,,,,1,1.00,1,2,1,"… by the delayed learning curve of a neural model on noisy data, com… We train a relation classifier on the union of the training set … We evaluate the two noise filtering strategies on TACRED …","https://arxiv.org/pdf/2104.08656.pdf?ref=https://githubhelp.com","https://scholar.google.com/scholar?q=related:UVZfGQfaJEAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
34,"X Han, W Zhao, N Ding, Z Liu, M Sun","Ptr: Prompt tuning with rules for text classification",2021,"arXiv preprint arXiv:2105.11259","arxiv.org","https://arxiv.org/abs/2105.11259","https://scholar.google.com/scholar?cites=1148522685482236651&as_sdt=2005&sciodt=2007&hl=en",62,"2022-03-25 08:39:44","","","","",,,,,34,34.00,7,5,1,"… some details of relation-specific prompts in TACRED, … relation classification, including: (1) Learning models from scratch: for relation classification, the typical approach is learning neural …","https://arxiv.org/pdf/2105.11259.pdf?ref=https://githubhelp.com","https://scholar.google.com/scholar?q=related:63qlHExf8A8J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
4,"LS Vannur, B Ganesan, L Nagalapatti, H Patel, ...","Data Augmentation for Fairness in Personal Knowledge Base Population",2021,"Pacific-Asia Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-75015-2_15","https://scholar.google.com/scholar?cites=13212997541823013666&as_sdt=2005&sciodt=2007&hl=en",63,"2022-03-25 08:39:44","","10.1007/978-3-030-75015-2_15","","",,,,,4,4.00,1,5,1,"… knowledge graph from the TACRED relation extraction dataset. We treat … neural models can be further improved, we believe our experiments show that popular datasets like TACRED …","","https://scholar.google.com/scholar?q=related:ImN4QkL_XbcJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
10,"X Chen, N Zhang, X Xie, S Deng, Y Yao, C Tan, ...","Knowprompt: Knowledge-aware prompt-tuning with synergistic optimization for relation extraction",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2104.07650","https://scholar.google.com/scholar?cites=15380041539873778894&as_sdt=2005&sciodt=2007&hl=en",66,"2022-03-25 08:39:44","","","","",,,,,10,10.00,1,7,1,"… However, for relation … relation extraction and propose a knowledge-aware prompt-tuning approach with synergistic optimization (KnowPrompt). Specifically, we inject entity and relation …","https://arxiv.org/pdf/2104.07650.pdf?ref=https://githubhelp.com","https://scholar.google.com/scholar?q=related:zqztJkvicNUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"H Adel, J Strötgen","Enriched Attention for Robust Relation Extraction",2021,"arXiv preprint arXiv:2104.10899","arxiv.org","https://arxiv.org/abs/2104.10899","",68,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,2,1,"… benchmarks for relation extraction: TACRED and ACE 2005.… attention layer of neural networks for relation extraction with … comparable setups on the TACRED benchmark and achieves …","https://arxiv.org/pdf/2104.10899","https://scholar.google.com/scholar?q=related:3kCvtn0vThEJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
2,"L Li, X Chen, H Ye, Z Bi, S Deng, N Zhang, ...","On robustness and bias analysis of bert-based relation extraction",2021,"China Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-981-16-6471-7_4","https://scholar.google.com/scholar?cites=15096918533715714917&as_sdt=2005&sciodt=2007&hl=en",69,"2022-03-25 08:39:44","","10.1007/978-981-16-6471-7_4","","",,,,,2,2.00,0,7,1,"… generalizability of neural networks by proposing and investigating the concept of neural-network … does not contain NA relation, we only evaluate results on the TACRED dataset with the …","https://arxiv.org/pdf/2009.06206","https://scholar.google.com/scholar?q=related:ZeMiZWsHg9EJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
2,"X Hu, C Zhang, Y Yang, X Li, L Lin, L Wen, ...","Gradient Imitation Reinforcement Learning for Low Resource Relation Extraction",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2109.06415","https://scholar.google.com/scholar?cites=2659341251517027394&as_sdt=2005&sciodt=2007&hl=en",70,"2022-03-25 08:39:44","","","","",,,,,2,2.00,0,7,1,"… TACRED is a large-scale crowd-sourced relation extraction dataset which is collected from all the prior TAC KBP relation … Recent literature leverage deep neural network to encode the …","https://arxiv.org/pdf/2109.06415","https://scholar.google.com/scholar?q=related:QhQ3Scfg5yQJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Z Zhang, B Yu, X Shu, X Mengge, T Liu, ...","From What to Why: Improving Relation Extraction with Rationale Graph",2021,"Findings of the …","aclanthology.org","https://aclanthology.org/2021.findings-acl.8.pdf","",71,"2022-03-25 08:39:44","PDF","","","",,,,,0,0.00,0,6,1,"… neural networks (GNNs) to perform the information propagation from the input instance to relation … Tacred revisited: A thorough evaluation of the tacred relation extraction task. In Pro…","https://aclanthology.org/2021.findings-acl.8.pdf","https://scholar.google.com/scholar?q=related:eWw2oB3jeKEJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"TT Tran, P Le, S Ananiadou","One-shot to Weakly-Supervised Relation Classification using Language Models",2021,"3rd Conference on Automated …","openreview.net","https://openreview.net/forum?id=W0mr06PxTHp","",74,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,3,1,"… TACRED is a widely used dataset for supervised relation extraction, in which we removed the no relation … OpenNRE: An open and extensible toolkit for neural relation extraction. In …","https://openreview.net/pdf?id=W0mr06PxTHp","https://scholar.google.com/scholar?q=related:Z2YvJNJHkbAJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"J Yellin, O Abend","Paths to Relation Extraction through Semantic Structure",2021,"Findings of the Association for Computational …","aclanthology.org","https://aclanthology.org/2021.findings-acl.231.pdf","",75,"2022-03-25 08:39:44","PDF","","","",,,,,0,0.00,0,2,1,"… for neural … by relation or no relation at all, and thus represents a binary classification problem, rather than the multi label classification problem posed by the 41 relations of the TACRED …","https://aclanthology.org/2021.findings-acl.231.pdf","https://scholar.google.com/scholar?q=related:8yVDMsQR8LEJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
10,"T Wu, X Li, YF Li, R Haffari, G Qi, Y Zhu, G Xu","Curriculum-meta learning for order-robust continual relation extraction",2021,"arXiv preprint arXiv …","aaai.org","https://www.aaai.org/AAAI21Papers/AAAI-4847.WuT.pdf","https://scholar.google.com/scholar?cites=10965897018280844538&as_sdt=2005&sciodt=2007&hl=en",78,"2022-03-25 08:39:44","PDF","","","",,,,,10,10.00,1,7,1,"… The problem is that when a neural network is utilized to learn a sequence of tasks, the learning of … with the relation “n/a” and use the remaining 13,012 examples for Continual-TACRED. …","https://www.aaai.org/AAAI21Papers/AAAI-4847.WuT.pdf","https://scholar.google.com/scholar?q=related:-hwlAj2xLpgJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"JG Moreno, A Doucet, B Grau","Relation Classification via Relation Validation",2021,"… of the 6th Workshop on Semantic …","aclanthology.org","https://aclanthology.org/2021.semdeep-1.4.pdf","",79,"2022-03-25 08:39:44","PDF","","","",,,,,0,0.00,0,3,1,"… Finally, we experimented with our model using the TACRED … that the number of relations in TACRED is twice as high as in … the neural models for relation classification by using relation …","https://aclanthology.org/2021.semdeep-1.4.pdf","https://scholar.google.com/scholar?q=related:mIzGQbro5ngJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"W Li, T Qian","From Consensus to Disagreement: Multi-Teacher Distillation for Semi-Supervised Relation Extraction",2021,"arXiv preprint arXiv:2112.01048","arxiv.org","https://arxiv.org/abs/2112.01048","",86,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,2,1,"… The student has the same neural architecture as the teacher… TACRED is a large-scale RE dataset which includes 41 undirected relation types such as “per:age” and an extra “no relation”…","https://arxiv.org/pdf/2112.01048","https://scholar.google.com/scholar?q=related:ytlnL8T8cE4J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Y Chen, Y Wen, H Zhang","Cost-Effective Memory Replay for Continual Relation Extraction",2021,"… Conference on Web Information Systems and …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-87571-8_29","",87,"2022-03-25 08:39:44","","10.1007/978-3-030-87571-8_29","","",,,,,0,0.00,0,3,1,"… network and expands a sub neural network for … TACRED [24] is a relation extraction dataset containing 42 relations and 21,784 instances. Similar to FewRel, the relations of TACRED …","","https://scholar.google.com/scholar?q=related:bc8mtSZmz1QJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"K Yang, Y Jang, C Lee, J Seo, H Jang, ...","Graph-to-Text Generation Using Relation Extraction Datasets",2021,"Annual Conference on …","koreascience.or.kr","https://www.koreascience.or.kr/article/CFKO202130060708832.page","",88,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,6,1,"… Hennig, “Tacred revisited: A thorough evaluation of the tacred relation extraction task,” arXiv … Sun, “Docred: A largescale document-level relation extraction dataset,” arXiv preprint arXiv:…","https://www.koreascience.or.kr/article/CFKO202130060708832.pdf","https://scholar.google.com/scholar?q=related:hkN_cY6Q_icJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"T Yang, L Hu, L Zhang, C Shi, C Yang, N Duan, ...","Tree-Capsule: Tree-Structured Capsule Network for Improving Relation Extraction",2021,"Pacific-Asia Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-75768-7_26","",95,"2022-03-25 08:39:44","","10.1007/978-3-030-75768-7_26","","",,,,,0,0.00,0,7,1,"… feature engineering, neural models have achieved significant improvement for … in TACRED are much longer than those in SemEval, containing sufficient semantic information for relation …","","https://scholar.google.com/scholar?q=related:3bbMl6cbc24J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
3,"M Asgari-Bidhendi, M Nasser, B Janfada, ...","Perlex: A bilingual persian-english gold dataset for relation extraction",2021,"Scientific …","hindawi.com","https://www.hindawi.com/journals/sp/2021/8893270/","https://scholar.google.com/scholar?cites=10800540381519579553&as_sdt=2005&sciodt=2007&hl=en",97,"2022-03-25 08:39:44","HTML","","","",,,,,3,3.00,1,4,1,"… relation extraction on the proposed bilingual dataset, including a nonneural model (as the baseline), three neural … -Task-8 and TACRED datasets, it is the state of the art of the RE task. …","https://www.hindawi.com/journals/sp/2021/8893270/","https://scholar.google.com/scholar?q=related:oYm81kA645UJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Y Li","An Empirical Study on Relation Extraction in the Biomedical Domain",2021,"arXiv preprint arXiv:2112.05910","arxiv.org","https://arxiv.org/abs/2112.05910","",102,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,1,1,"… Later on, many studies apply deep neural networks for relation extraction, including convolutional neural … This leads to promising improvement over existing RE models on TACRED. …","https://arxiv.org/pdf/2112.05910","https://scholar.google.com/scholar?q=related:ksiGBv0FeRoJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Z Li, Y Sun, S Tang, C Zhang, ...","Reinforcement Learning with Dual Attention Guided Graph Convolution for Relation Extraction",2021,"2020 25th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9412654/","",106,"2022-03-25 08:39:44","","","","",,,,,0,0.00,0,5,1,"… neural network with attention mechanism combined with reinforcement learning, but different from single attention graph neural … the microaveraged F1 scores on the TACRED dataset. …","https://ieeexplore.ieee.org/iel7/9411940/9411911/09412654.pdf","https://scholar.google.com/scholar?q=related:9UwOS1nuI74J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
2,"P Li, P Zhong, K Mao, D Wang, X Yang, Y Liu, ...","Act: an attentive convolutional transformer for efficient text classification",2021,"Proceedings of the AAAI …","aaai.org","https://www.aaai.org/AAAI21Papers/AAAI-1396.LiP.pdf","https://scholar.google.com/scholar?cites=2472618928712927923&as_sdt=2005&sciodt=2007&hl=en",107,"2022-03-25 08:39:44","PDF","","","",,,,,2,2.00,0,7,1,"… The commonly adopted neural architectures in deep neural … For relation extraction, we use TACRED and SemEval2010-task8 (… entities as well as the relation type between the entities. …","https://www.aaai.org/AAAI21Papers/AAAI-1396.LiP.pdf","https://scholar.google.com/scholar?q=related:s0rXrtCBUCIJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
1,"R Ma, T Gui, L Li, Q Zhang, Y Zhou, X Huang","SENT: Sentence-level Distant Relation Extraction via Negative Training",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2106.11566","https://scholar.google.com/scholar?cites=8143000768205212874&as_sdt=2005&sciodt=2007&hl=en",108,"2022-03-25 08:39:44","","","","",,,,,1,1.00,0,6,1,"… When training on the noisy-TACRED, we train for 50 epochs in each iteration, with Th = 0.15, … Distant supervision for relation extraction via piecewise convolutional neural networks. In …","https://arxiv.org/pdf/2106.11566","https://scholar.google.com/scholar?q=related:ysyaIg7AAXEJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22tacred%22&hl=en&as_sdt=2007"
